* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 9:21:24 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 130 grams of wool damping 10/21/2023
* Measurement: SP1.130.W. 1
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
9.750000	48.152	-28.4333
10.000000	50.223	-32.3437
10.300000	52.010	-43.0063
10.600000	53.102	-56.3615
10.900000	53.545	-70.3494
11.200000	53.332	-83.9023
11.500000	52.434	-94.5129
11.800000	50.878	-98.8013
12.200000	48.430	-90.2193
12.500000	47.725	-76.9641
12.800000	48.957	-66.0388
13.200000	50.849	-65.6029
13.600000	51.599	-79.4478
14.000000	50.960	-101.5096
14.500000	48.119	-145.7044
15.000000	43.683	137.4267
15.500000	42.794	48.2592
16.000000	44.806	-21.8341
16.500000	46.053	-78.7396
17.000000	47.224	-132.7252
17.500000	48.103	-178.5094
